phenotype	taxonomy rank level	NCBI taxon id 1	NCBI taxon id 2	pvalue Pearson	correlation coefficient Pearson	pvalue Spearman	correlation coefficient Spearman	nr. co-occurred samples	nr. samples of taxon1 only	nr. samples of taxon2 only	nr. samples of none	Odds ratio (OR) Fisher test	pvalue Fisher test	OR confidence lower	OR confidence upper	scientific name taxon1	scientific name taxon2
D015179	species	2173	665956	0.0335981853217163	-0.128657855247319	4.89757133018706e-09	-0.344761935713979	12	241	20	983	2.44513621853232	0.0227038610224497	1.07403540466705	5.33604019412973	Methanobrevibacter smithii	Subdoligranulum sp. 4_3_54A2FAA	
D015179	species	13689	28118	0.0100254563011112	-0.119690824734354	6.37496044165338e-10	-0.282449465974619	26	15	421	794	3.26574086554758	0.000349474120558755	1.64585363937721	6.70993132269443	Sphingomonas paucimobilis	Odoribacter splanchnicus	
D015179	species	13689	29375	0.00623364002426033	-0.309091961000609	3.01538428972113e-11	-0.668678917339488	9	32	36	1179	9.16933284269562	6.38140079198464e-06	3.58120793084881	21.5541373635829	Sphingomonas paucimobilis	[Clostridium] xylanolyticum	
D015179	species	13689	39486	0.0116184027363874	-0.109646964200563	2.98775688827422e-08	-0.238053706620477	24	17	488	727	2.10193168011435	0.0230725431642506	1.07021178113421	4.21598609450141	Sphingomonas paucimobilis	Dorea formicigenerans	
D015179	species	13689	40519	0.0200665762402011	-0.139396841613509	1.80128917033782e-08	-0.329668480097161	16	25	237	978	2.63841209007016	0.00463598671488019	1.2942340393688	5.23578923583484	Sphingomonas paucimobilis	Ruminococcus callidus	
D015179	species	13689	143393	0.013224993842981	-0.292766152345193	3.79759893354311e-12	-0.71081371251971	8	33	30	1185	9.53237619759492	1.51751700687551e-05	3.50498359141646	23.4256593815431	Sphingomonas paucimobilis	[Eubacterium] sulci	
D015179	species	13689	397865	0.00927673328302001	-0.180435509199539	3.42661317882366e-11	-0.439601971754772	21	20	166	1049	6.61903358148366	2.68074198096415e-08	3.33486568228923	13.1776149109131	Sphingomonas paucimobilis	Barnesiella viscericola	
D015179	species	13689	410072	0.00284614716738797	-0.117402718578982	9.68869161621893e-08	-0.208225718524496	28	13	603	612	2.1846988325302	0.0251397092060787	1.08279996778186	4.64118827723611	Sphingomonas paucimobilis	Coprococcus comes	
D015179	species	13689	454154	0.0175394707378121	-0.142370079879073	7.6873981477328e-13	-0.412402107877134	14	27	237	978	2.13817092728911	0.0281563267794006	1.01958478986774	4.29971220023848	Sphingomonas paucimobilis	Paraprevotella clara	
D015179	species	13689	626932	0.000644071139404129	-0.258397592488544	6.10197361015081e-20	-0.62532736413604	13	28	130	1085	3.86804182829175	0.000328986494294239	1.79268563149064	7.94875471049622	Sphingomonas paucimobilis	Alistipes indistinctus	
D015179	species	13689	1161942	0.00863831962904871	-0.252703163153727	4.35182286080349e-18	-0.716063905827575	8	33	66	1149	4.21181932553183	0.00195565801383348	1.61556713778499	9.78270437862259	Sphingomonas paucimobilis	Ruminococcus champanellensis	
D015179	species	28025	28111	0.0426691399030535	-0.118706800801593	8.47636919305943e-11	-0.368068345858103	22	38	232	964	2.40356003915036	0.00256455815719705	1.32676064901312	4.26134153196217	Bifidobacterium animalis	Bacteroides eggerthii	
D015179	species	28025	39483	0.0200010842024609	-0.223610559871404	3.15846344239674e-15	-0.667212810127306	11	49	48	1148	5.35509522474814	5.48148540308258e-05	2.36016392912768	11.2920416877546	Bifidobacterium animalis	Faecalitalea cylindroides	
D015179	species	28025	39492	0.0263172835907993	-0.0999526975369683	7.45956443219518e-17	-0.363240633013821	31	29	434	762	1.87591467121769	0.0195230475301753	1.07758531004758	3.27397955720444	Bifidobacterium animalis	[Eubacterium] siraeum	
D015179	species	28025	113107	0.00276999939575179	-0.343052177836846	1.38399668168212e-09	-0.63348438559744	8	52	14	1182	12.9126572544876	3.20881972447847e-06	4.48645552687687	34.7616348532632	Bifidobacterium animalis	Streptococcus australis	
D015179	species	28025	116085	0.000876371809706003	0.179911262055385	1.77486927799484e-05	-0.230779708207195	33	27	279	917	4.01203039163089	3.04575703586479e-07	2.29468670724555	7.06824649948657	Bifidobacterium animalis	Coprococcus catus	
D015179	species	28025	333367	0.0270004046057286	-0.239909500635843	1.39359843357783e-11	-0.65197597192267	8	52	25	1171	7.18138414536781	9.18409759547079e-05	2.66797499464252	17.4477459072149	Bifidobacterium animalis	[Clostridium] asparagiforme	
D015179	species	28025	387090	0.00242755121185341	-0.255221720332805	6.386910534654e-30	-0.782031365205084	10	50	79	1117	2.82414943692536	0.00751809495401322	1.2294713874839	5.91233970491715	Bifidobacterium animalis	Bacteroides coprophilus	
D015179	species	28025	411489	0.000594119202744091	0.345982459123952	0.00406399758648524	-0.292185602917957	12	48	35	1161	8.26091377863107	6.65580550236384e-07	3.66814456910795	17.5821494897385	Bifidobacterium animalis	Clostridium sp. L2-50	
D015179	species	28025	457421	0.00561065573414593	-0.308880863927646	1.17858159807209e-08	-0.588421820251913	7	53	19	1177	8.14950604036793	0.000128616093874001	2.77116317969962	21.370058237539	Bifidobacterium animalis	Clostridiales bacterium 1_7_47FAA	
D015179	species	28025	487174	0.000109447506858997	-0.198709013622906	7.22448636899431e-16	-0.400839495001054	34	26	314	882	3.66863205256344	1.90350482633303e-06	2.09976865719423	6.47678810282824	Bifidobacterium animalis	Barnesiella intestinihominis	
D015179	species	28025	626929	0.00356391045928145	-0.269660292299984	3.2013822270448e-19	-0.714251523118671	10	50	55	1141	4.14089950627657	0.00065885222085723	1.77615715955054	8.83750579343441	Bifidobacterium animalis	Bacteroides clarus	
D015179	species	28025	658081	8.16172694625319e-22	0.58542122903264	0.0212533300239604	-0.154540194759206	27	33	162	1034	5.21168804623237	1.10603338897193e-08	2.93048799149461	9.20400720793832	Bifidobacterium animalis	Lachnospiraceae bacterium 1_1_57FAA	
D015179	species	28025	658082	0.00952266264192981	-0.223232517382218	5.47029911933098e-24	-0.734585473503469	9	51	74	1122	2.67255236433887	0.0141591699593201	1.11297489645282	5.76013658072325	Bifidobacterium animalis	Lachnospiraceae bacterium 2_1_58FAA	
D015179	species	28025	658089	0.00305437322765062	-0.253134781871652	3.0824909802536e-12	-0.554256913187727	16	44	75	1121	5.42138965750081	1.72175594009515e-06	2.72316247688242	10.3614800028073	Bifidobacterium animalis	Lachnospiraceae bacterium 5_1_63FAA	
D015179	species	28025	674529	0.00232188585760874	-0.268988537337417	1.52698671037173e-12	-0.577028648299352	18	42	66	1130	7.31305139167837	1.16002275085067e-08	3.74975487060933	13.8384137317246	Bifidobacterium animalis	Bacteroides faecis	
D015179	species	28025	1070699	0.0109747454887457	-0.284754269915686	1.16639406249093e-12	-0.695248616484069	4	56	19	1177	4.41480339260129	0.0210691151653369	1.05717552950285	13.9111792137434	Bifidobacterium animalis	Clostridiaceae bacterium JC118	
D015179	species	28025	1099853	0.00209263452558649	-0.25181436466024	4.07328625395473e-34	-0.800977962143635	10	50	87	1109	2.54673122330711	0.0208298212047499	1.11209710012627	5.30868018362011	Bifidobacterium animalis	Coprobacter fastidiosus	
D015179	species	28026	33043	0.00792451125319081	-0.162791971621262	9.25813751282553e-26	-0.585312100452981	21	181	63	991	1.82395020411125	0.0300912908863309	1.03024063217282	3.12009491360373	Bifidobacterium pseudocatenulatum	Coprococcus eutactus	
D015179	species	28026	39778	0.0128646960486557	-0.138492525667259	2.35276008795855e-38	-0.639025198838135	36	166	120	934	1.68715097994202	0.0142476621847639	1.08888482169814	2.56780618471817	Bifidobacterium pseudocatenulatum	Veillonella dispar	
D015179	species	28026	214856	3.38785093934469e-05	-0.190993432375049	3.3425460741441e-38	-0.550519408372481	72	130	263	791	1.66496860998281	0.00229931059732309	1.19033124621878	2.31720633704743	Bifidobacterium pseudocatenulatum	Alistipes finegoldii	
D015179	species	28026	397865	9.51023007466142e-06	-0.2345532084881	2.17415869993096e-57	-0.721683922145641	40	162	147	907	1.52291001962739	0.0398644223390212	1.00579617470224	2.26947944178528	Bifidobacterium pseudocatenulatum	Barnesiella viscericola	
D015179	species	28037	28447	0.0331122052289742	-0.134549334514805	1.21783921115139e-22	-0.565784585809917	22	177	52	1005	2.40007817402247	0.0016439568309643	1.35236207058853	4.14042420821394	Streptococcus mitis	Clavibacter michiganensis	
D015179	species	28037	39497	0.00761165481260054	-0.177104264953548	3.90625035687328e-16	-0.506578884451905	13	186	27	1030	2.66342132963187	0.00697561766730726	1.23793051333042	5.45786951758857	Streptococcus mitis	Eubacterium xylanophilum	
D015179	species	28037	44749	0.000972135804391761	-0.200375388419211	2.68656802697089e-30	-0.623748300954419	25	174	69	988	2.05588771631474	0.00497748254376653	1.21116667148981	3.3982065203654	Streptococcus mitis	Sporobacter termitidis	
D015179	species	28037	1465754	0.0158407595645962	-0.135627133921737	4.4297399927508e-41	-0.661150400908455	37	162	117	940	1.83402740347386	0.00451691451943191	1.18680483136317	2.78695081262922	Streptococcus mitis	Alistipes timonensis	
D015179	species	28111	46503	0.0281643264419713	-0.0761932617096102	0.0306120471113704	-0.0750541156809011	209	45	576	426	3.43193296217031	3.77844113876243e-14	2.41198238687869	4.96647089001172	Bacteroides eggerthii	Parabacteroides merdae	
D015179	species	28111	328813	0.0126357437316243	-0.0948292465718641	3.07556121083767e-20	-0.340679190668814	168	86	437	565	2.52380875627219	1.20866665030913e-10	1.87631943498003	3.41203850635395	Bacteroides eggerthii	Alistipes onderdonkii	
D015179	species	28111	1118061	0.00973585710321564	-0.120549231298025	1.34725935471239e-36	-0.543245469249439	68	186	205	797	1.4209262665847	0.0331769592982044	1.01769781168095	1.97011896341919	Bacteroides eggerthii	Alistipes obesi	
D015179	species	28116	29466	0.00651307564985728	0.0916541851521769	0.00538292348111152	-0.0937474795962563	215	591	74	376	1.84757729439749	3.50128232722013e-05	1.36677505335357	2.51669161077738	Bacteroides ovatus	Veillonella parvula	
D015179	species	28116	1110546	0.030485297628395	-0.0751564458743001	2.45600217126433e-07	-0.178083852325263	76	730	23	427	1.9318899770831	0.00621019925419964	1.17739254281898	3.27890471846272	Bacteroides ovatus	Veillonella tobetsuensis	
D015179	species	28117	328812	0.000191228803980076	0.127390177148429	0.0146775827736654	-0.0835286008883348	92	729	32	403	1.58878353123229	0.0290770876024751	1.0308422027126	2.50198763799821	Alistipes putredinis	Parabacteroides goldsteinii	
D015179	species	28117	454154	0.000851550744878447	-0.112052588756098	1.86868836807562e-11	-0.223461680025302	189	632	62	373	1.7983279123886	0.00020094765723268	1.30330818735911	2.50596552537106	Alistipes putredinis	Paraprevotella clara	
D015179	species	28117	552398	1.52558553794845e-07	0.180869545556559	0.0195574072245211	0.0809798155681128	52	769	10	425	2.8718603427669	0.00144607741121878	1.42514178144446	6.4048600042366	Alistipes putredinis	Ruminococcaceae bacterium D16	
D015179	species	28118	33051	0.00907245175030418	-0.121145551033569	2.12850071161118e-10	-0.289624577736826	26	421	16	793	3.05794505840635	0.00046795131790557	1.55981734181065	6.17519338140396	Odoribacter splanchnicus	Sphingomonas sanguinis	
D015179	species	28118	90742	0.0118458812536045	-0.117002152646668	9.00924958673295e-10	-0.28004536474522	25	422	15	794	3.13280455611794	0.000589005120641069	1.56892029254307	6.4650723835131	Odoribacter splanchnicus	Paracoccus sp. MBIC4017	
D015179	species	28118	454155	0.0183535870312285	-0.110046528895095	0.000250350614170159	-0.170139049624838	24	423	12	797	3.76380472971976	0.000140572695054009	1.78939025140936	8.34762684487333	Odoribacter splanchnicus	Paraprevotella xylaniphila	
D015179	species	28123	28131	0.00855469893104411	-0.208531241506187	9.74548080395359e-24	-0.690838152996374	19	99	40	1098	5.25547526313924	4.32275374360942e-07	2.76481466682809	9.70701039206881	Porphyromonas asaccharolytica	Prevotella intermedia	
D015179	species	28123	33039	7.24045354467427e-06	-0.177397016775916	1.01528005532516e-09	-0.23984331292231	95	23	514	624	5.00848104920417	7.27514633160868e-14	3.09578295558032	8.40445426316365	Porphyromonas asaccharolytica	[Ruminococcus] torques	
D015179	species	28123	39485	0.0007008931299773	-0.13554075758916	1.04049822287539e-08	-0.226965889496057	71	47	504	634	1.89927554839799	0.00128123175814555	1.27008063783082	2.86166913565926	Porphyromonas asaccharolytica	[Eubacterium] eligens	
D015179	species	28123	39486	5.71919543854551e-05	-0.168604974271538	9.8212005124024e-23	-0.397010815596836	66	52	446	692	1.96823911065946	0.000539525374285624	1.32022940158337	2.94665921514833	Porphyromonas asaccharolytica	Dorea formicigenerans	
D015179	species	28123	39488	0.000657837942503713	-0.148206481976003	1.25053965985495e-15	-0.339507627527184	67	51	407	731	2.35785011460141	1.43122014835203e-05	1.57964956810474	3.53678835129937	Porphyromonas asaccharolytica	[Eubacterium] hallii	
D015179	species	28123	39491	0.0246793049020683	-0.090069904394351	6.47147453464345e-11	-0.257998176777712	67	51	504	634	1.65188552830234	0.0113614182583594	1.10823362371158	2.47434651411667	Porphyromonas asaccharolytica	[Eubacterium] rectale	
D015179	species	28123	39492	0.0294017202713746	-0.0954337911706219	1.8155764747385e-11	-0.288811249796376	62	56	403	735	2.01807806530183	0.000413400040486425	1.35391087962071	3.01380230316136	Porphyromonas asaccharolytica	[Eubacterium] siraeum	
D015179	species	28123	40520	0.0105119434044675	-0.0891963636817952	3.47950872529414e-07	-0.176593703326441	85	33	704	434	1.58734146628671	0.0352195605437152	1.02988299834152	2.49535302333382	Porphyromonas asaccharolytica	Blautia obeum	
D015179	species	28123	40545	1.14202853783129e-08	-0.39744995578635	9.60609956384753e-36	-0.748555584114959	27	91	74	1064	4.25843408174349	9.20763621632794e-08	2.50357572842196	7.09591037774606	Porphyromonas asaccharolytica	Sutterella wadsworthensis	
D015179	species	28123	74426	0.000106324446603227	-0.158086845067802	8.75967930122176e-16	-0.321354374163793	82	36	478	660	3.14219208713736	1.58825304906115e-08	2.05884835977849	4.87583211401068	Porphyromonas asaccharolytica	Collinsella aerofaciens	
D015179	species	28123	88431	0.00355394489900405	-0.123218429420591	1.17889282744932e-08	-0.238460248140586	73	45	440	698	2.57143837745045	1.72458060099095e-06	1.71420293339932	3.89152157500549	Porphyromonas asaccharolytica	Dorea longicatena	
D015179	species	28123	100886	7.36242649411419e-05	-0.286488403804816	1.6680340816391e-26	-0.679151042327619	26	92	68	1070	4.43849844214255	7.80008291218937e-08	2.58004131185648	7.47444409266968	Porphyromonas asaccharolytica	Catenibacterium mitsuokai	
D015179	species	28123	216816	0.000166103162210162	-0.169489659048312	1.33248185434605e-20	-0.403794667446705	60	58	371	767	2.13731081463182	0.000142682120041552	1.43244328960353	3.1914859139865	Porphyromonas asaccharolytica	Bifidobacterium longum	
D015179	species	28123	291644	0.00504117992712861	-0.168059379747773	1.74238771106209e-20	-0.518772884777856	41	77	159	979	3.27437354939561	9.71292496119996e-08	2.10553137096697	5.04064535949057	Porphyromonas asaccharolytica	Bacteroides salyersiae	
D015179	species	28123	301301	0.00434082280330106	-0.143407481953188	1.05675381768553e-13	-0.362815689291532	51	67	276	862	2.37546282253528	2.21047734389989e-05	1.57587769053721	3.56494102803219	Porphyromonas asaccharolytica	Roseburia hominis	
D015179	species	28123	328812	2.33291320183766e-06	-0.310133927982249	1.06074150689262e-43	-0.762660203458067	19	99	105	1033	1.88700355077309	0.0227516438452229	1.0472166696402	3.25717445071012	Porphyromonas asaccharolytica	Parabacteroides goldsteinii	
D015179	species	28123	338188	0.00255136182880669	-0.202918214298642	3.55467239368776e-35	-0.712053144934015	21	97	101	1037	2.22089272479783	0.00472000122868185	1.25999120383287	3.77542363955686	Porphyromonas asaccharolytica	Bacteroides finegoldii	
D015179	species	28123	357276	0.0498168238287949	-0.070899664005758	5.29380556665235e-07	-0.180023334698835	93	25	648	490	2.81077312679022	2.87227800927896e-06	1.75979360611091	4.63727110675993	Porphyromonas asaccharolytica	Bacteroides dorei	
D015179	species	28123	360807	0.0177905724290361	-0.0921584979176013	0.0067511874506839	-0.105269366875368	85	33	543	595	2.8201981551674	5.61108566753737e-07	1.83178366482709	4.42909577717524	Porphyromonas asaccharolytica	Roseburia inulinivorans	
D015179	species	28123	411489	0.031459692220076	-0.174012896113422	2.50810352556635e-12	-0.527315320349002	12	106	35	1103	3.56188745036535	0.000824010675166439	1.63268681819012	7.28721325978598	Porphyromonas asaccharolytica	Clostridium sp. L2-50	
D015179	species	28123	487173	0.0189569518893793	0.204013463883265	0.00111581102085345	-0.280654121651739	16	102	14	1124	12.5379601021246	6.55769786091368e-10	5.55870421785838	28.6015574028803	Porphyromonas asaccharolytica	Dialister succinatiphilus	
D015179	species	28123	487174	2.28008957517075e-05	-0.206051559247814	1.79283670955139e-27	-0.498132656297609	50	68	298	840	2.07133242984017	0.00032824306514397	1.37405815320126	3.10648895650165	Porphyromonas asaccharolytica	Barnesiella intestinihominis	
D015179	species	28123	552398	0.00014848476575342	-0.309929440225736	2.71332998578136e-07	-0.411533490783926	35	83	27	1111	17.2642639803743	2.84728098194452e-22	9.6398013208416	31.2452087922039	Porphyromonas asaccharolytica	Ruminococcaceae bacterium D16	
D015179	species	28123	626932	0.00152382748143601	-0.207429722299001	6.17397999854385e-18	-0.527348502475441	30	88	113	1025	3.08835575577159	5.50055745215373e-06	1.88341149741454	4.96564704523696	Porphyromonas asaccharolytica	Alistipes indistinctus	
D015179	species	28123	658081	0.0231930055106554	-0.138913912704137	1.03969320481611e-25	-0.583033973278262	40	78	149	989	3.39939082778606	8.82678446703373e-08	2.17598059794213	5.2542900176105	Porphyromonas asaccharolytica	Lachnospiraceae bacterium 1_1_57FAA	
D015179	species	28123	658086	0.0285075437919427	-0.172127169537576	1.97877583213268e-25	-0.702699710108293	10	108	44	1094	2.30010321223035	0.0288713536441916	1.00316031018042	4.80637602976978	Porphyromonas asaccharolytica	Lachnospiraceae bacterium 3_1_57FAA_CT1	
D015179	species	28123	658087	0.000170575374862824	-0.296549378347471	7.09117074714304e-12	-0.51355867507422	18	100	38	1100	5.19886352708378	9.38087924542823e-07	2.68906678614128	9.74200828699233	Porphyromonas asaccharolytica	Lachnospiraceae bacterium 7_1_58FAA	
D015179	species	28123	665951	9.48431210089518e-07	-0.32771631740725	1.38702653886296e-38	-0.74138911563485	18	100	96	1042	1.95247966674489	0.0267424644832778	1.06564510088359	3.41683189535328	Porphyromonas asaccharolytica	Lachnospiraceae bacterium 8_1_57FAA	
D015179	species	28123	1099853	2.77754855686174e-05	-0.295300325035713	3.37220683856795e-32	-0.718010137907448	20	98	77	1061	2.80881264643385	0.000389425399908853	1.55812938741998	4.88044176386477	Porphyromonas asaccharolytica	Coprobacter fastidiosus	
D015179	species	28123	1118060	0.0128098288886645	-0.200167053731742	4.52176256306928e-10	-0.475710180178044	12	106	36	1102	3.46008754787456	0.00101196436680822	1.58949403833517	7.05714372639646	Porphyromonas asaccharolytica	Enorma massiliensis phI	
D015179	species	28124	40545	0.0294357965604854	-0.198878266154863	8.76889071748107e-10	-0.523169087245141	8	19	93	1136	5.13003530373352	0.000814717178120221	1.89026061833976	12.682672923043	Porphyromonas endodontalis	Sutterella wadsworthensis	
D015179	species	28124	457412	0.0400773688649559	-0.161987187168076	6.52650490729019e-06	-0.346929408113824	8	19	134	1095	3.43561223078304	0.00747471961023981	1.27533704133675	8.41292637363724	Porphyromonas endodontalis	Ruminococcus sp. 5_1_39BFAA	
D015179	species	28124	487174	0.0306718334403962	-0.114094454307666	4.7984146301743e-07	-0.26195478457627	16	11	332	897	3.9247807580542	0.000646273731814582	1.69066441763485	9.45526231435203	Porphyromonas endodontalis	Barnesiella intestinihominis	
D015179	species	28124	665950	0.0254241450152674	-0.147042867225973	5.09112458343341e-07	-0.323314144516865	10	17	204	1025	2.95224861592155	0.0157109295192387	1.18984430699739	6.94337322268131	Porphyromonas endodontalis	Lachnospiraceae bacterium 3_1_46FAA	
D015179	species	28125	633701	0.0472389624366578	-0.209747151945875	0.0135625435954933	-0.259373914518349	13	10	67	1166	22.457080083019	7.37796961267859e-11	8.73896868202887	59.5388486307794	Prevotella bivia	Prevotella saccharolytica	
D015179	species	28129	28133	0.0030133076374365	-0.415176847551929	1.63560655263076e-11	-0.789106080266533	4	17	28	1207	10.0870606800271	0.0015348077537208	2.32094160414417	33.7762182938291	Prevotella denticola	Prevotella nigrescens	
D015179	species	28129	102148	0.0193165704155561	-0.279052968130269	1.91358397220919e-07	-0.575136302010481	8	13	49	1186	14.8003130084151	1.40959175603398e-06	5.07080887084085	40.6288458267676	Prevotella denticola	Solobacterium moorei	
D015179	species	28129	363265	0.00643414099134941	-0.439953574860421	1.19245883302713e-09	-0.81064565412918	4	17	16	1219	17.7598418023847	0.000235873676617795	3.91550339669797	63.5315888921082	Prevotella denticola	Prevotella stercorea	
D015179	species	28131	39486	0.0102028594714854	-0.110772022083867	1.66693465108786e-10	-0.271166235524129	34	25	478	719	2.04452235765311	0.00942263082118055	1.16765322969762	3.62434710763532	Prevotella intermedia	Dorea formicigenerans	
D015179	species	28131	39488	0.0127166607022523	-0.111027832377259	8.34899317987059e-16	-0.348444651913942	30	29	444	753	1.75352666680778	0.0388627166408992	1.00232195991293	3.0724520678898	Prevotella intermedia	[Eubacterium] hallii	
D015179	species	28131	40545	0.000204135783540198	-0.314415084144571	1.61202249711713e-20	-0.691553757390494	25	34	76	1121	10.8001314882813	7.86127791067348e-14	5.85990239392856	19.7358248792855	Prevotella intermedia	Sutterella wadsworthensis	
D015179	species	28131	45851	0.0175781214841615	-0.222045156722281	2.31158674828699e-16	-0.673171886237296	12	47	55	1142	5.2879384464822	3.03699663811317e-05	2.41311787638252	10.8577058762175	Prevotella intermedia	Butyrivibrio crossotus	
D015179	species	28131	74426	0.0275504329809507	-0.0920633921045947	3.66197890030348e-06	-0.192025025725226	46	13	514	683	4.69645780122324	1.27365344758271e-07	2.46317960367822	9.57824893856968	Prevotella intermedia	Collinsella aerofaciens	
D015179	species	28131	88431	0.0173923634053364	-0.102599613751479	3.06672374503371e-07	-0.218742936951198	35	24	478	719	2.19221508167524	0.00409459168302994	1.24952063685284	3.90507036401792	Prevotella intermedia	Dorea longicatena	
D015179	species	28131	100886	0.0423606105293803	-0.173702029957439	2.46570588112593e-16	-0.627016347921502	16	43	78	1119	5.32503780763305	2.12773261655978e-06	2.67473655732257	10.1750008657788	Prevotella intermedia	Catenibacterium mitsuokai	
D015179	species	28131	116085	0.000386712328864839	-0.189205377719033	1.88460902024634e-17	-0.434422734550224	23	36	289	908	2.00609650778175	0.013270409331956	1.11520342716171	3.54454053531407	Prevotella intermedia	Coprococcus catus	
D015179	species	28131	246787	0.0182521450803607	-0.110624666502683	1.86462786119585e-07	-0.241399722011805	35	24	396	801	2.94704146817513	6.37467240061464e-05	1.67785266875978	5.25572680644327	Prevotella intermedia	Bacteroides cellulosilyticus	
D015179	species	28131	301301	0.0231550085390601	-0.119340041475036	2.189320707615e-18	-0.43783571457539	24	35	303	894	2.0219684626881	0.0140832306544594	1.13105945881011	3.56106638835884	Prevotella intermedia	Roseburia hominis	
D015179	species	28131	384638	0.0275987736668261	-0.24950326254129	7.43012010267455e-15	-0.742284065497639	4	55	19	1178	4.49865687132144	0.0199073297409782	1.07666621247627	14.1871550692195	Prevotella intermedia	[Bacteroides] pectinophilus	
D015179	species	28131	387090	0.0195497228890706	-0.197866476943358	9.78902788149263e-26	-0.743782892550385	9	50	80	1117	2.51062408630092	0.0314005462856351	1.04720912850952	5.3999766916923	Prevotella intermedia	Bacteroides coprophilus	
D015179	species	28131	487173	0.00981351066545678	-0.285368353468408	1.07327433123502e-11	-0.666843718853906	8	51	22	1175	8.34415492468931	3.82097263845788e-05	3.06006052520585	20.6558914900736	Prevotella intermedia	Dialister succinatiphilus	
D015179	species	28131	487174	0.000209129801467494	-0.191614739832994	1.82673402152498e-15	-0.397611012890899	37	22	311	886	4.78370614808923	1.1797118478288e-08	2.70111922102914	8.65605555455926	Prevotella intermedia	Barnesiella intestinihominis	
D015179	species	28131	665950	0.0199698959672569	-0.145940786254985	7.03362974816126e-09	-0.353265573823756	19	40	195	1002	2.43855143338348	0.00375066417310381	1.30470579157856	4.41728330882751	Prevotella intermedia	Lachnospiraceae bacterium 3_1_46FAA	
D015179	species	28131	751585	0.0126683596711141	-0.219802992083829	1.8997907013762e-25	-0.761103267433411	10	49	69	1128	3.33119183999987	0.00273598955481854	1.44135725070016	7.02862072077162	Prevotella intermedia	Coprococcus sp. ART55/1	
D015179	species	28131	1755626	0.00510175993939824	-0.215136408850424	6.7826900196019e-21	-0.641961519565521	16	43	109	1088	3.70773174596779	9.69934037002885e-05	1.88440489630324	6.98900613343231	Prevotella intermedia	Faecalibacterium sp. MC_41	
D015179	species	28133	29385	0.0196536387070372	-0.291005429548647	1.50372361784917e-14	-0.785614093236519	4	28	32	1192	5.30617605963644	0.0115338570906295	1.27786732496943	16.5031117834787	Prevotella nigrescens	Staphylococcus saprophyticus	
D015179	species	28133	33959	0.0166390576592959	-0.287414189366742	1.52260982059408e-13	-0.747960415814794	4	28	37	1187	4.57192174354216	0.0181276358436377	1.10905587952349	14.0679760187716	Prevotella nigrescens	Lactobacillus johnsonii	
D015179	species	28133	38286	0.010117247183753	-0.360504661775534	6.68384122041097e-12	-0.792977453147343	3	29	18	1206	6.90337527562602	0.0146336076046696	1.23533815294056	25.6573663249292	Prevotella nigrescens	Corynebacterium afermentans	
D015179	species	28133	38304	0.00665754445310753	-0.30481689192758	3.78673299251339e-14	-0.729064977473457	7	25	46	1178	7.14586956514018	0.000237415427181145	2.47935748844862	18.1571014553918	Prevotella nigrescens	Corynebacterium tuberculostearicum	
D015179	species	28133	45851	0.00618435361293545	-0.280448678755983	1.17758174306742e-12	-0.651317763323856	5	27	62	1162	3.46490768473555	0.0243468549630193	1.00745073286485	9.56306235691213	Prevotella nigrescens	Butyrivibrio crossotus	
D015179	species	28133	74426	0.0135510753710751	-0.103362652694213	2.94084089312761e-06	-0.194366636304998	22	10	538	686	2.80295615783828	0.00641741878599566	1.2608778473425	6.68955585454705	Prevotella nigrescens	Collinsella aerofaciens	
D015179	species	28133	169435	0.0296427347077391	-0.14221136638181	4.63666815196529e-09	-0.371270394828647	11	21	202	1022	2.64745063499832	0.0144851639091856	1.1341499056014	5.84964323239036	Prevotella nigrescens	Anaerotruncus colihominis	
D015179	species	28133	190721	0.00601693870640903	-0.322940103073587	1.08907046265619e-10	-0.674895043903991	8	24	39	1185	10.0762854058914	1.11685985370877e-05	3.67653052157464	25.09121435759	Prevotella nigrescens	Ralstonia insidiosa	
D015179	species	28133	328813	0.000659677352786584	0.136966472797923	0.000520562392309924	-0.139520654949233	22	10	583	641	2.4172412105298	0.0199252608467521	1.0874887565149	5.76844084397249	Prevotella nigrescens	Alistipes onderdonkii	
D015179	species	28133	363265	0.00263193124643748	-0.424578803148534	3.37377227759193e-12	-0.809260670656072	4	28	16	1208	10.7203348199904	0.0012650490634539	2.45263408342004	36.2517991125233	Prevotella nigrescens	Prevotella stercorea	
D015179	species	28133	552398	0.0232359083986576	-0.244579494083604	2.73699546612858e-13	-0.687218178524175	8	24	54	1170	7.19753656567681	9.21758788470862e-05	2.6683312339525	17.5459810182494	Prevotella nigrescens	Ruminococcaceae bacterium D16	
D015179	species	28133	751585	0.00312684618570458	-0.285759009903514	1.97500640187464e-14	-0.659638578900329	6	26	73	1151	3.63209794706604	0.012411310329884	1.184880281293	9.40159652146651	Prevotella nigrescens	Coprococcus sp. ART55/1	
D015179	species	28133	1755626	0.000403904514241415	-0.28897941122792	9.47405591935998e-13	-0.546659783974415	11	21	114	1110	5.08871334363547	0.000128936790985542	2.15820656642686	11.3739655743267	Prevotella nigrescens	Faecalibacterium sp. MC_41	
